laureate_id,file_name,gender,known_name,full_name,birth_year,award_year,category,prize_amount_adjusted,motivation,affiliation_name,affiliation_city,award_country,award_continent,prize_index,is_science
391,delbruck,male,Max Delbrück,Max Delbrück,1906.0,1969,Physiology or Medicine,4023190,for their discoveries concerning the replication mechanism and the genetic structure of viruses,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1,1
226,perutz,male,Max F. Perutz,Max Ferdinand Perutz,1914.0,1962,Chemistry,3587462,for their studies of the structures of globular proteins,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Europe,1,1
23,planck,male,Max Planck,Max Karl Ernst Ludwig Planck,1858.0,1918,Physics,3600741,in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta,Berlin University,Berlin,Germany,Europe,1,1
352,theiler,male,Max Theiler,Max Theiler,1899.0,1951,Physiology or Medicine,3396650,for his discoveries concerning yellow fever and how to combat it,"Laboratories of the Division of Medicine and Public Health, Rockefeller Foundation","New York, NY",USA,North America,1,1
19,laue,male,Max von Laue,Max von Laue,1879.0,1914,Physics,8930767,for his discovery of the diffraction of X-rays by crystals,Frankfurt-on-the-Main University,Frankfurt-on-the-Main,Germany,Europe,1,1
904,may-britt-moser,female,May-Britt Moser,May-Britt Moser,1963.0,2014,Physiology or Medicine,10596648,for their discoveries of cells that constitute a positioning system in the brain,Norwegian University of Science and Technology (NTNU),Trondheim,Norway,Europe,1,1
225,calvin,male,Melvin Calvin,Melvin Calvin,1911.0,1961,Chemistry,3639892,for his research on the carbon dioxide assimilation in plants,University of California,"Berkeley, CA",USA,North America,1,1
133,schwartz,male,Melvin Schwartz,Melvin Schwartz,1932.0,1988,Physics,5874628,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,"Digital Pathways, Inc.","Mountain View, CA",USA,North America,1,1
1019,memorial,,,,,2022,Peace,11162900,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.",,,,,1,0
539,begin,male,Menachem Begin,Menachem Begin,1913.0,1978,Peace,3665192,for jointly having negotiated peace between Egypt and Israel in 1978,,,Israel,Asia,1,0
705,miller,male,Merton H. Miller,Merton H. Miller,1923.0,1990,Economic Sciences,8003376,for their pioneering work in the theory of financial economics,University of Chicago,"Chicago, IL",USA,North America,1,1
986,houghton,male,Michael Houghton,Michael Houghton,1949.0,2020,Physiology or Medicine,12361835,for the discovery of Hepatitis C virus,University of Alberta,Edmonton,Canada,North America,1,1
984,kremer,male,Michael Kremer,Michael Kremer,1964.0,2019,Economic Sciences,11178104,for their experimental approach to alleviating global poverty,Harvard University,"Cambridge, MA",USA,North America,1,1
890,levitt,male,Michael Levitt,Michael Levitt,1947.0,2013,Chemistry,10578918,for the development of multiscale models for complex chemical systems,Stanford University School of Medicine,"Stanford, CA",USA,North America,1,1
939,rosbash,male,Michael Rosbash,Michael Rosbash,1944.0,2017,Physiology or Medicine,11603589,for their discoveries of molecular mechanisms controlling the circadian rhythm,Brandeis University,"Waltham, MA",USA,North America,1,1
432,brown,male,Michael S. Brown,Michael S. Brown,1941.0,1985,Physiology or Medicine,4860820,for their discoveries concerning the regulation of cholesterol metabolism,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA,North America,1,1
279,smith,male,Michael Smith,Michael Smith,1932.0,1993,Chemistry,11436789,"for his fundamental contributions to the establishment of oligonucleotide-based, site-directed mutagenesis and its development for protein studies",University of British Columbia,Vancouver,Canada,North America,1,1
940,young,male,Michael W. Young,Michael W. Young,1949.0,2017,Physiology or Medicine,11603589,for their discoveries of molecular mechanisms controlling the circadian rhythm,Rockefeller University,"New York, NY",USA,North America,1,1
1051,devoret,male,Michel H. Devoret,Michel H. Devoret,1953.0,2025,Physics,11000000,for the discovery of macroscopic quantum mechanical tunnelling and energy quantisation in an electric circuit,Yale University,"New Haven, CT",USA,North America,1,1
974,mayor,male,Michel Mayor,Michel Mayor,1942.0,2019,Physics,11178104,for the discovery of an exoplanet orbiting a solar-type star,University of Geneva,Geneva,Switzerland,Europe,1,1
641,asturias,male,Miguel Angel Asturias,Miguel Angel Asturias,1899.0,1967,Literature,3595829,"for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America",,,Guatemala,North America,1,0
552,gorbachev,male,Mikhail Gorbachev,Mikhail Sergeyevich Gorbachev,1931.0,1990,Peace,8003376,for the leading role he played in the radical changes in East-West relations,,,Russia,Europe,1,0
638,sholokhov,male,Mikhail Sholokhov,Mikhail Aleksandrovich Sholokhov,1905.0,1965,Literature,3519063,"for the artistic power and integrity with which, in his epic of the Don, he has given expression to a historic phase in the life of the Russian people",,,Russia,Europe,1,0
688,friedman,male,Milton Friedman,Milton Friedman,1912.0,1976,Economic Sciences,4226835,"for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy",University of Chicago,"Chicago, IL",USA,North America,1,1
880,yan,male,Mo Yan,Mo Yan,1956.0,2012,Literature,10573021,"who with hallucinatory realism merges folk tales, history and the contemporary",,,China,Asia,1,0
798,elbaradei,male,Mohamed ElBaradei,Mohamed ElBaradei,1942.0,2005,Peace,14809494,for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way,,,Egypt,Africa,1,0
1016,meldal,male,Morten Meldal,Morten Meldal,1954.0,2022,Chemistry,11162900,for the development of click chemistry and bioorthogonal chemistry,University of Copenhagen,Copenhagen,Denmark,Europe,1,1
540,teresa,female,Mother Teresa,Mother Teresa,1910.0,1979,Peace,3778486,for her work for bringing help to suffering humanity,,,India,Asia,1,0
1029,bawendi,male,Moungi Bawendi,Moungi G. Bawendi,1961.0,2023,Chemistry,11314967,for the discovery and synthesis of quantum dots,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
809,yunus,male,Muhammad Yunus,Muhammad Yunus,1940.0,2006,Peace,14608749,for their efforts to create economic and social development from below,,,Bangladesh,Asia,1,0
90,gell-mann,male,Murray Gell-Mann,Murray Gell-Mann,1929.0,1969,Physics,4023190,for his contributions and discoveries concerning the classification of elementary particles and their interactions,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1,1
718,scholes,male,Myron Scholes,Myron S. Scholes,1941.0,1997,Economic Sciences,12105174,for a new method to determine the value of derivatives,Long Term Capital Management,"Greenwich, CT",USA,North America,1,1
967,murad,female,Nadia Murad,Nadia Murad Basee Taha,1993.0,2018,Peace,11380800,for their efforts to end the use of sexual violence as a weapon of war and armed conflict,,,,,1,0
668,gordimer,female,Nadine Gordimer,Nadine Gordimer,1923.0,1991,Literature,10968389,who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity,,,South Africa,Africa,1,0
665,mahfouz,male,Naguib Mahfouz,Naguib Mahfouz,1911.0,1988,Literature,5874628,"who, through works rich in nuance - now clear-sightedly realistic, now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind",,,Egypt,Africa,1,0
503,nansen,,,,,1938,Peace,5745118,for having carried on the work of Fridtjof Nansen to the benefit of refugees across Europe,,,,,1,0
1033,mohammadi,female,Narges Mohammadi,Narges Mohammadi,1972.0,2023,Peace,11314967,for her fight against the oppression of women in Iran and her fight to promote human rights and freedom for all,,,Iran,Asia,1,0
495,soderblom,male,Nathan Söderblom,Lars Olof Jonathan (Nathan) Söderblom,1866.0,1930,Peace,6407146,for promoting Christian unity and helping create 'that new attitude of mind which is necessary if peace between nations is to become reality',,,Sweden,Europe,1,0
925,tndq,,,,,2015,Peace,10602571,for its decisive contribution to the building of a pluralistic democracy in Tunisia in the wake of the Jasmine Revolution of 2011,,,Tunisia,Africa,1,0
640,sachs,female,Nelly Sachs,Nelly Sachs,1891.0,1966,Literature,3521287,"for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength",,,Sweden,Europe,1,0
555,mandela,male,Nelson Mandela,Nelson Rolihlahla Mandela,1918.0,1993,Peace,11436789,"for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa",,,South Africa,Africa,1,0
497,butler,male,Nicholas Murray Butler,Nicholas Murray Butler,1862.0,1931,Peace,6623733,for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind,Columbia University,"New York, NY",USA,North America,1,0
118,bloembergen,male,Nicolaas Bloembergen,Nicolaas Bloembergen,1920.0,1981,Physics,3704688,for their contribution to the development of laser spectroscopy,Harvard University,"Cambridge, MA",USA,North America,1,1
82,basov,male,Nicolay G. Basov,Nicolay Gennadiyevich Basov,1922.0,1964,Physics,3576149,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle",P.N. Lebedev Physical Institute,Moscow,Russia,Europe,1,1
27,bohr,male,Niels Bohr,Niels Henrik David Bohr,1885.0,1922,Physics,3978181,for his services in the investigation of the structure of atoms and of the radiation emanating from them,Copenhagen University,Copenhagen,Denmark,Europe,1,1
429,jerne,male,Niels K. Jerne,Niels K. Jerne,1911.0,1984,Physiology or Medicine,4782579,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,Basel Institute for Immunology,Basel,Switzerland,Europe,1,1
295,finsen,male,Niels Ryberg Finsen,Niels Ryberg Finsen,1860.0,1903,Physiology or Medicine,9857642,"in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science",Finsen Medical Light Institute,Copenhagen,Denmark,Europe,1,1
1043,nihon-hidankyo,,,,,2024,Peace,11000000,for its efforts to achieve a world free of nuclear weapons and for demonstrating through witness testimony that nuclear weapons must never be used again,,,Japan,Asia,1,0
402,tinbergen,male,Nikolaas Tinbergen,Nikolaas Tinbergen,1907.0,1973,Physiology or Medicine,4213275,for their discoveries concerning organization and elicitation of individual and social behaviour patterns,University of Oxford,Oxford,United Kingdom,Europe,1,1
220,semenov,male,Nikolay Semenov,Nikolay Nikolaevich Semenov,1896.0,1956,Chemistry,3413609,for their researches into the mechanism of chemical reactions,Institute for Chemical Physics of the Academy of Sciences of the USSR,Moscow,Russia,Europe,1,1
528,borlaug,male,Norman Borlaug,Norman Ernest Borlaug,1914.0,1970,Peace,4018644,for having given a well-founded hope - the green revolution,,,USA,North America,1,0
135,ramsey,male,Norman F. Ramsey,Norman F. Ramsey,1915.0,1989,Physics,6629077,for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks,Harvard University,"Cambridge, MA",USA,North America,1,1
196,haworth,male,Norman Haworth,Walter Norman Haworth,1883.0,1937,Chemistry,5963742,for his investigations on carbohydrates and vitamin C,Birmingham University,Birmingham,United Kingdom,Europe,1,1
667,paz,male,Octavio Paz,Octavio Paz,1914.0,1990,Literature,8003376,"for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity",,,Mexico,North America,1,0
238,hassel,male,Odd Hassel,Odd Hassel,1897.0,1969,Chemistry,4023190,for their contributions to the development of the concept of conformation and its application in chemistry,University of Oslo,Oslo,Norway,Europe,1,1
655,elytis,male,Odysseus Elytis,Odysseus Elytis,1911.0,1979,Literature,3778486,"for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness",,,Greece,Europe,1,0
