laureate_id,file_name,gender,known_name,full_name,birth_date,birth_year,birth_country,birth_country_now,birth_continent,birth_location,death_year,prize_count,first_award_year,first_category,first_prize_amount_adjusted,first_motivation,first_affiliation_name,first_affiliation_city,first_award_country,first_award_continent,is_science
735,hartwell,male,Leland Hartwell,Leland H. Hartwell,1939-10-30,1939.0,USA,USA,North America,"Los Angeles, CA, USA",,1,2001,Physiology or Medicine,15547541,for their discoveries of key regulators of the cell cycle,Fred Hutchinson Cancer Research Center,"Seattle, WA",USA,North America,1
97,esaki,male,Leo Esaki,Leo Esaki,1925-03-12,1925.0,Japan,Japan,Asia,"Osaka, Japan",,1,1973,Physics,4213275,"for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively",IBM Thomas J. Watson Research Center,"Yorktown Heights, NY",USA,North America,1
484,bourgeois,male,Léon Bourgeois,Léon Victor Auguste Bourgeois,1851-05-21,1851.0,France,France,Europe,"Paris, France",1925.0,1,1920,Peace,3028106,for his longstanding contribution to the cause of peace and justice and his prominent role in the establishment of the League of Nations,,,France,Europe,0
512,jouhaux,male,Léon Jouhaux,Léon Jouhaux,1879-07-01,1879.0,France,France,Europe,"Paris, France",1954.0,1,1951,Peace,3396650,for having devoted his life to the fight against war through the promotion of social justice and brotherhood among men and nations,,,France,Europe,0
132,lederman,male,Leon M. Lederman,Leon M. Lederman,1922-07-15,1922.0,USA,USA,North America,"New York, NY, USA",2018.0,1,1988,Physics,5874628,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,Fermi National Accelerator Laboratory,"Batavia, IL",USA,North America,1
95,cooper,male,Leon N. Cooper,Leon Neil Cooper,1930-02-28,1930.0,USA,USA,North America,"New York, NY, USA",2024.0,1,1972,Physics,4230781,"for their jointly developed theory of superconductivity, usually called the BCS-theory",Brown University,"Providence, RI",USA,North America,1
820,hurwicz,male,Leonid Hurwicz,Leonid Hurwicz,1917-08-21,1917.0,Russia,Russia,Europe,"Moscow, Russia",2008.0,1,2007,Economic Sciences,14291742,for having laid the foundations of mechanism design theory,University of Minnesota,"Minneapolis, MN",USA,North America,1
686,kantorovich,male,Leonid Vitaliyevich Kantorovich,Leonid Vitaliyevich Kantorovich,1912-01-19,1912.0,Russian Empire,Russia,Europe,"St. Petersburg, Russian Empire (now Russia)",1986.0,1,1975,Economic Sciences,4304697,for their contributions to the theory of optimum allocation of resources,Academy of Sciences,Moscow,Russia,Europe,1
200,ruzicka,male,Leopold Ruzicka,Leopold Ruzicka,1887-09-13,1887.0,Austria-Hungary,Croatia,Europe,"Vukovar, Austria-Hungary (now Croatia)",1976.0,1,1939,Chemistry,5346318,for his work on polymethylenes and higher terpenes,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,Europe,1
516,pearson,male,Lester Bowles Pearson,Lester Bowles Pearson,1897-04-23,1897.0,Canada,Canada,North America,"Toronto, Canada",1972.0,1,1957,Peace,3411444,for his crucial contribution to the deployment of a United Nations Emergency Force in the wake of the Suez Crisis,,,Canada,North America,0
77,landau,male,Lev Landau,Lev Davidovich Landau,1908-01-22,1908.0,Russian Empire,Azerbaijan,Asia,"Baku, Russian Empire (now Azerbaijan)",1968.0,1,1962,Physics,3587462,"for his pioneering theories for condensed matter, especially liquid helium",Academy of Sciences,Moscow,Russia,Europe,1
870,gbowee,female,Leymah Gbowee,Leymah Gbowee,1972-02-01,1972.0,Liberia,Liberia,Africa,"Monrovia, Liberia",,1,2011,Peace,13335208,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,,,Liberia,Africa,0
775,buck,female,Linda B. Buck,Linda B. Buck,1947-01-29,1947.0,USA,USA,North America,"Seattle, WA, USA",,1,2004,Physiology or Medicine,14874529,for their discoveries of odorant receptors and the organization of the olfactory system,Fred Hutchinson Cancer Research Center,"Seattle, WA",USA,North America,1
217,pauling,male,Linus Pauling,Linus Carl Pauling,1901-02-28,1901.0,USA,USA,North America,"Portland, OR, USA",1994.0,2,1954,Chemistry,3338644,for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1
855,xiaobo,male,Liu Xiaobo,Liu Xiaobo,1955-12-28,1955.0,China,China,Asia,"Changchun, China",2017.0,1,2010,Peace,13681477,for his long and non-violent struggle for fundamental human rights in China,,,China,Asia,0
883,shapley,male,Lloyd S. Shapley,Lloyd S. Shapley,1923-06-02,1923.0,USA,USA,North America,"Cambridge, MA, USA",2016.0,1,2012,Economic Sciences,10573021,for the theory of stable allocations and the practice of market design,University of California,"Los Angeles, CA",USA,North America,1
510,orr,male,Lord Boyd Orr,"John Boyd Orr, Baron Boyd-Orr of Brechin Mearn",1880-09-23,1880.0,Scotland,Scotland,Europe,"Kilmaurs, Scotland",1971.0,1,1949,Peace,3705636,"for his lifelong effort to conquer hunger and want, thereby helping to remove a major cause of military conflict and war",,,United Kingdom,Europe,0
8,strutt,male,Lord Rayleigh,Lord Rayleigh (John William Strutt),1842-11-12,1842.0,United Kingdom,United Kingdom,Europe,"Langford Grove, Maldon, Essex, United Kingdom",1919.0,1,1904,Physics,9822844,for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies,Royal Institution of Great Britain,London,United Kingdom,Europe,1
221,todd,male,Lord Todd,Lord (Alexander R.) Todd,1907-10-02,1907.0,Scotland,Scotland,Europe,"Glasgow, Scotland",1997.0,1,1957,Chemistry,3411444,for his work on nucleotides and nucleotide co-enzymes,University of Cambridge,Cambridge,United Kingdom,Europe,1
1030,brus,male,Louis Brus,Louis E. Brus,1943-00-00,1943.0,USA,USA,North America,"Cleveland, OH, USA",2026.0,1,2023,Chemistry,11314967,for the discovery and synthesis of quantum dots,Columbia University,"New York, NY",USA,North America,1
36,broglie,male,Louis de Broglie,Prince Louis-Victor Pierre Raymond de Broglie,1892-08-15,1892.0,France,France,Europe,"Dieppe, France",1987.0,1,1929,Physics,6206272,for his discovery of the wave nature of electrons,"Sorbonne University, Institut Henri Poincaré",Paris,France,Europe,1
459,ignarro,male,Louis J. Ignarro,Louis J. Ignarro,1941-05-31,1941.0,USA,USA,North America,"Brooklyn, NY, USA",,1,1998,Physiology or Medicine,12283299,for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system,University of California School of Medicine,"Los Angeles, CA",USA,North America,1
92,neel,male,Louis Néel,Louis Eugène Félix Néel,1904-11-22,1904.0,France,France,Europe,"Lyon, France",2000.0,1,1970,Physics,4018644,for fundamental work and discoveries concerning antiferromagnetism and ferrimagnetism which have led to important applications in solid state physics,University of Grenoble,Grenoble,France,Europe,1
472,renault,male,Louis Renault,Louis Renault,1843-05-21,1843.0,France,France,Europe,"Autun, France",1918.0,1,1907,Peace,8894198,for his decisive influence upon the conduct and outcome of the Hague and Geneva Conferences,Sorbonne University,Paris,France,Europe,0
993,gluck,female,Louise Glück,Louise Glück,1943-04-22,1943.0,USA,USA,North America,"New York, NY, USA",2023.0,1,2020,Literature,12361835,for her unmistakable poetic voice that with austere beauty makes individual existence universal,,,USA,North America,0
825,montagnier,male,Luc Montagnier,Luc Montagnier,1932-08-18,1932.0,France,France,Europe,"Chabris, France",2022.0,1,2008,Physiology or Medicine,13817016,for their discovery of human immunodeficiency virus,World Foundation for AIDS Research and Prevention,Paris,France,Europe,1
493,quidde,male,Ludwig Quidde,Ludwig Quidde,1858-03-23,1858.0,Germany,Germany,Europe,"Bremen, Germany",1941.0,1,1927,Peace,4544453,for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation,,,Germany,Europe,0
607,pirandello,male,Luigi Pirandello,Luigi Pirandello,1867-06-28,1867.0,Italy,Italy,Europe,"Agrigento, Sicily, Italy",1936.0,1,1934,Literature,6534637,for his bold and ingenious revival of dramatic and scenic art,,,Italy,Europe,0
89,alvarez,male,Luis Alvarez,Luis Walter Alvarez,1911-06-13,1911.0,USA,USA,North America,"San Francisco, CA, USA",1988.0,1,1968,Physics,3859767,"for his decisive contributions to elementary particle physics, in particular the discovery of a large number of resonance states, made possible through his development of the technique of using hydrogen bubble chamber and data analysis",University of California,"Berkeley, CA",USA,North America,1
239,leloir,male,Luis Leloir,Luis F. Leloir,1906-09-06,1906.0,France,France,Europe,"Paris, France",1987.0,1,1970,Chemistry,4018644,for his discovery of sugar nucleotides and their role in the biosynthesis of carbohydrates,Institute for Biochemical Research,Buenos Aires,Argentina,South America,1
977,whittingham,male,M. Stanley Whittingham,M. Stanley Whittingham,1941-12-22,1941.0,United Kingdom,United Kingdom,Europe,United Kingdom,,1,2019,Chemistry,11178104,for the development of lithium-ion batteries,"Binghamton University, State University of New York","New York, NY",USA,North America,1
536,corrigan,female,Mairead Corrigan,Mairead Corrigan,1944-01-27,1944.0,Northern Ireland,Northern Ireland,Europe,"Belfast, Northern Ireland",,1,1976,Peace,4226835,for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland,,,United Kingdom,Europe,0
827,kobayashi,male,Makoto Kobayashi,Makoto Kobayashi,1944-04-07,1944.0,Japan,Japan,Asia,"Nagoya, Japan",,1,2008,Physics,13817016,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,High Energy Accelerator Research Organization (KEK),Tsukuba,Japan,Asia,1
914,yousafzai,female,Malala Yousafzai,Malala Yousafzai,1997-07-12,1997.0,Pakistan,Pakistan,Asia,"Mingora, Pakistan",,1,2014,Peace,10596648,for their struggle against the suppression of children and young people and for the right of all children to education,,,United Kingdom,Europe,0
233,eigen,male,Manfred Eigen,Manfred Eigen,1927-05-09,1927.0,Germany,Germany,Europe,"Bochum, Germany",2019.0,1,1967,Chemistry,3595829,"for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy",Max-Planck-Institut für Physikalische Chemie,Göttingen,Germany,Europe,1
29,siegbahn,male,Manne Siegbahn,Karl Manne Georg Siegbahn,1886-12-03,1886.0,Sweden,Sweden,Europe,"Örebro, Sweden",1978.0,1,1924,Physics,4069717,for his discoveries and research in the field of X-ray spectroscopy,Uppsala University,Uppsala,Sweden,Europe,1
1057,machado,female,Maria Corina Machado,Maria Corina Machado,1967-00-00,1967.0,Venezuela,Venezuela,South America,Venezuela,,1,2025,Peace,11000000,for her tireless work promoting democratic rights for the people of Venezuela and for her struggle to achieve a just and peaceful transition from dictatorship to democracy,,,Venezuela,South America,0
79,mayer,female,Maria Goeppert Mayer,Maria Goeppert Mayer,1906-06-28,1906.0,Germany,Poland,Europe,"Kattowitz, Germany (now Katowice, Poland)",1972.0,1,1963,Physics,3590371,for their discoveries concerning nuclear shell structure,University of California,"San Diego, CA",USA,North America,1
1005,ressa,female,Maria Ressa,Maria Ressa,1963-10-02,1963.0,Philippines,Philippines,Asia,"Manila, Philippines",,1,2021,Peace,12096939,"for their efforts to safeguard freedom of expression, which is a precondition for democracy and lasting peace",,,Philippines,Asia,0
6,marie-curie,female,Marie Curie,"Marie Curie, née Skłodowska",1867-11-07,1867.0,Russian Empire,Poland,Europe,"Warsaw, Russian Empire (now Poland)",1934.0,2,1903,Physics,9857642,in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel,,,,,1
282,molina,male,Mario J. Molina,Mario J. Molina,1943-03-19,1943.0,Mexico,Mexico,North America,"Mexico City, Mexico",2020.0,1,1995,Chemistry,11732784,"for their work in atmospheric chemistry, particularly concerning the formation and decomposition of ozone",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
811,capecchi,male,Mario R. Capecchi,Mario R. Capecchi,1937-10-06,1937.0,Italy,Italy,Europe,"Verona, Italy",,1,2007,Physiology or Medicine,14291742,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,University of Utah,"Salt Lake City, UT",USA,North America,1
854,vargas_llosa,male,Mario Vargas Llosa,Mario Vargas Llosa,1936-03-28,1936.0,Peru,Peru,South America,"Arequipa, Peru",2025.0,1,2010,Literature,13681477,"for his cartography of structures of power and his trenchant images of the individual's resistance, revolt, and defeat",,,,,0
390,nirenberg,male,Marshall W. Nirenberg,Marshall W. Nirenberg,1927-04-10,1927.0,USA,USA,North America,"New York, NY, USA",2010.0,1,1968,Physiology or Medicine,3859767,for their interpretation of the genetic code and its function in protein synthesis,National Institutes of Health,"Bethesda, MD",USA,North America,1
830,chalfie,male,Martin Chalfie,Martin Chalfie,1947-01-15,1947.0,USA,USA,North America,"Chicago, IL, USA",,1,2008,Chemistry,13817016,"for the discovery and development of the green fluorescent protein, GFP",Columbia University,"New York, NY",USA,North America,1
889,karplus,male,Martin Karplus,Martin Karplus,1930-03-15,1930.0,Austria,Austria,Europe,"Vienna, Austria",2024.0,1,2013,Chemistry,10578918,for the development of multiscale models for complex chemical systems,Université de Strasbourg,Strasbourg,France,Europe,1
147,perl,male,Martin L. Perl,Martin L. Perl,1927-06-24,1927.0,USA,USA,North America,"New York, NY, USA",2014.0,1,1995,Physics,11732784,for the discovery of the tau lepton,Stanford University,"Stanford, CA",USA,North America,1
524,king,male,Martin Luther King Jr.,Martin Luther King Jr.,1929-01-15,1929.0,USA,USA,North America,"Atlanta, GA, USA",1968.0,1,1964,Peace,3576149,for his non-violent struggle for civil rights for the Afro-American population,,,USA,North America,0
451,rodbell,male,Martin Rodbell,Martin Rodbell,1925-12-01,1925.0,USA,USA,North America,"Baltimore, MD, USA",1998.0,1,1994,Physiology or Medicine,11696265,for their discovery of G-proteins and the role of these proteins in signal transduction in cells,National Institute of Environmental Health Sciences,"Research Triangle Park, NC",USA,North America,1
100,ryle,male,Martin Ryle,Sir Martin Ryle,1918-09-27,1918.0,United Kingdom,United Kingdom,Europe,"Brighton, United Kingdom",1984.0,1,1974,Physics,4126741,"for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars",University of Cambridge,Cambridge,United Kingdom,Europe,1
159,veltman,male,Martinus J.G. Veltman,Martinus J.G. Veltman,1931-06-27,1931.0,the Netherlands,the Netherlands,Europe,"Waalwijk, the Netherlands",2021.0,1,1999,Physics,12707531,for elucidating the quantum structure of electroweak interactions in physics,,,the Netherlands,Europe,1
833,ahtisaari,male,Martti Ahtisaari,Martti Ahtisaari,1937-06-23,1937.0,Finland,Finland,Europe,"Viipuri (now Vyborg), Finland",2023.0,1,2008,Peace,13817016,"for his important efforts, on several continents and over more than three decades, to resolve international conflicts",,,Finland,Europe,0
